日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票名称,前收盘,复权状态,交易状态,动态市盈率,动态市现率,动态市净率
2022-03-11,002067,3.960,4.050,4.070,3.900,28739892,116396562.60,4.36,1.50,0.06,0.00,002067,3.99,不复权,正常交易,,,
2022-03-14,002067,4.040,3.990,4.080,3.980,29424906,117405374.94,2.51,-1.48,-0.06,0.00,002067,4.05,不复权,正常交易,,,
2022-03-15,002067,3.980,3.700,3.990,3.680,39287217,145362702.90,8.42,-7.27,-0.29,0.00,002067,3.99,不复权,正常交易,,,
2022-03-16,002067,3.800,3.840,3.870,3.700,30901785,118662854.40,4.59,3.78,0.14,0.00,002067,3.70,不复权,正常交易,,,
2022-03-17,002067,3.880,3.860,3.960,3.830,26885617,103778481.62,3.39,0.52,0.02,0.00,002067,3.84,不复权,正常交易,,,
2022-03-18,002067,3.850,3.910,3.930,3.830,18123651,70863475.41,2.61,1.30,0.05,0.00,002067,3.86,不复权,正常交易,,,
2022-03-21,002067,3.920,3.890,3.940,3.850,16658953,64803327.17,2.34,-0.51,-0.02,0.00,002067,3.91,不复权,正常交易,,,
2022-03-22,002067,3.870,3.980,4.010,3.860,21930509,87283425.82,3.89,2.31,0.09,0.00,002067,3.89,不复权,正常交易,,,
2022-03-23,002067,3.990,3.960,4.000,3.930,11509844,45578982.24,1.78,-0.50,-0.02,0.00,002067,3.98,不复权,正常交易,,,
2022-03-24,002067,3.960,3.960,3.990,3.930,14563514,57671515.44,1.53,0.00,0.00,0.00,002067,3.96,不复权,正常交易,,,
2022-03-25,002067,3.930,3.990,4.020,3.920,24794428,98929767.72,2.55,0.76,0.03,0.00,002067,3.96,不复权,正常交易,,,
2022-03-28,002067,3.970,3.980,4.010,3.890,19378382,77125960.36,3.08,-0.25,-0.01,0.00,002067,3.99,不复权,正常交易,,,
2022-03-29,002067,3.980,4.010,4.040,3.940,21536087,86359708.87,2.54,0.75,0.03,0.00,002067,3.98,不复权,正常交易,,,
2022-03-30,002067,4.010,4.020,4.040,3.980,18684610,75112132.20,1.51,0.25,0.01,0.00,002067,4.01,不复权,正常交易,,,
2022-03-31,002067,4.020,4.100,4.160,4.000,38498690,157844629.00,4.00,1.99,0.08,0.00,002067,4.02,不复权,正常交易,,,
2022-04-01,002067,4.070,4.060,4.100,4.020,20445128,83007219.68,1.99,-0.98,-0.04,0.00,002067,4.10,不复权,正常交易,,,
2022-04-06,002067,4.040,4.180,4.190,4.040,42288097,176764245.46,3.71,2.96,0.12,0.00,002067,4.06,不复权,正常交易,,,
2022-04-07,002067,4.170,4.110,4.200,4.100,27830800,114384588.00,2.44,-1.67,-0.07,0.00,002067,4.18,不复权,正常交易,,,
2022-04-08,002067,4.090,4.150,4.180,4.050,24520209,101758867.35,3.21,0.97,0.04,0.00,002067,4.11,不复权,正常交易,,,
2022-04-11,002067,4.140,4.040,4.170,4.020,28407521,114766384.84,3.73,-2.65,-0.11,0.00,002067,4.15,不复权,正常交易,,,
2022-04-12,002067,4.060,4.080,4.080,3.960,27463015,112049101.20,3.03,0.99,0.04,0.00,002067,4.04,不复权,正常交易,,,
2022-04-13,002067,4.070,4.020,4.080,3.950,22634304,90989902.08,3.29,-1.47,-0.06,0.00,002067,4.08,不复权,正常交易,,,
2022-04-14,002067,4.030,4.050,4.080,4.010,19333455,78300492.75,1.75,0.75,0.03,0.00,002067,4.02,不复权,正常交易,,,
2022-04-15,002067,4.020,4.010,4.110,4.000,25273947,101348527.47,2.75,-0.99,-0.04,0.00,002067,4.05,不复权,正常交易,,,
2022-04-18,002067,3.960,3.910,4.000,3.830,24682308,96507824.28,4.44,-2.49,-0.10,0.00,002067,4.01,不复权,正常交易,,,
