日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,605376,23.92,23.98,24.88,23.29,75510,186028088.0,6.65,0.29,0.07,2.89
2024-10-11,605376,24.01,22.69,24.2,22.39,56897,133434332.0,7.55,-5.38,-1.29,2.17
2024-10-14,605376,22.71,23.58,23.74,22.19,53204,125305773.0,6.83,3.92,0.89,2.03
2024-10-15,605376,23.38,22.74,23.8,22.69,44843,106304969.0,4.71,-3.56,-0.84,1.71
2024-10-16,605376,22.43,22.6,23.01,22.25,35724,82450289.0,3.34,-0.62,-0.14,1.37
2024-10-17,605376,22.73,22.31,22.91,22.3,29998,69134197.0,2.7,-1.28,-0.29,1.15
2024-10-18,605376,22.23,24.59,24.59,22.07,92369,223219945.0,11.3,10.22,2.28,3.53
2024-10-21,605376,25.59,25.26,26.13,24.83,144235,373330643.0,5.29,2.72,0.67,5.51
2024-10-22,605376,25.26,25.67,25.83,24.97,80212,207770871.0,3.4,1.62,0.41,3.07
2024-10-23,605376,25.75,25.86,26.62,25.69,96929,257807339.0,3.62,0.74,0.19,3.71
2024-10-24,605376,26.13,26.18,26.72,25.48,85257,226554276.0,4.8,1.24,0.32,3.26
2024-10-25,605376,25.98,26.56,26.84,25.73,108522,291245716.0,4.24,1.45,0.38,4.15
2024-10-28,605376,27.23,26.54,27.86,26.46,152020,419339559.0,5.27,-0.08,-0.02,5.81
2024-10-29,605376,26.54,25.34,26.65,25.21,100127,262470989.0,5.43,-4.52,-1.2,3.83
2024-10-30,605376,25.22,25.34,25.73,24.97,74018,190575807.0,3.0,0.0,0.0,2.83
2024-10-31,605376,25.27,26.3,26.79,25.17,86080,225471516.0,6.39,3.79,0.96,3.29
2024-11-01,605376,25.88,26.05,26.97,25.23,103931,273347930.0,6.62,-0.95,-0.25,3.97
2024-11-04,605376,26.05,26.42,26.5,25.4,72549,189937901.0,4.22,1.42,0.37,2.77
2024-11-05,605376,26.46,29.08,29.08,26.31,173762,486876058.0,10.48,10.07,2.66,6.64
2024-11-06,605376,29.85,30.07,31.98,29.35,193572,596973402.0,9.04,3.4,0.99,7.4
2024-11-07,605376,29.75,29.49,30.14,29.15,98798,292841026.0,3.29,-1.93,-0.58,3.78
2024-11-08,605376,29.86,30.4,30.98,29.55,139534,425523932.0,4.85,3.09,0.91,5.33
2024-11-11,605376,30.11,30.33,30.66,29.79,99455,302157744.0,2.86,-0.23,-0.07,3.8
2024-11-12,605376,30.36,29.63,30.81,29.35,81406,246167556.0,4.81,-2.31,-0.7,3.11
2024-11-13,605376,29.41,30.52,31.58,29.29,115299,354716012.0,7.73,3.0,0.89,4.41
2024-11-14,605376,30.27,28.96,30.98,28.9,83975,252173405.0,6.82,-5.11,-1.56,3.21
2024-11-15,605376,28.55,27.72,29.72,27.69,91841,264102474.0,7.01,-4.28,-1.24,3.51
2024-11-18,605376,27.92,26.46,28.32,26.25,81890,222227005.0,7.47,-4.55,-1.26,3.13
2024-11-19,605376,26.55,27.92,28.04,26.46,63620,174609925.0,5.97,5.52,1.46,2.43
2024-11-20,605376,27.92,28.85,29.03,27.62,68705,196011059.0,5.05,3.33,0.93,2.63
2024-11-21,605376,28.86,29.26,29.53,28.67,57828,169283366.0,2.98,1.42,0.41,2.21
2024-11-22,605376,29.13,28.21,29.84,27.98,77572,226104905.0,6.36,-3.59,-1.05,2.97
2024-11-25,605376,28.21,28.2,28.85,27.65,41363,117498026.0,4.25,-0.04,-0.01,1.58
2024-11-26,605376,28.18,27.92,29.27,27.85,41350,117944691.0,5.04,-0.99,-0.28,1.58
2024-11-27,605376,27.85,29.61,29.61,27.65,76129,220681371.0,7.02,6.05,1.69,2.91
2024-11-28,605376,29.75,29.63,30.45,29.48,53633,161301738.0,3.28,0.07,0.02,2.05
2024-11-29,605376,29.58,30.19,30.56,29.41,54180,164036552.0,3.88,1.89,0.56,2.07
2024-12-02,605376,30.15,30.23,30.55,29.85,54726,166393441.0,2.32,0.13,0.04,2.09
2024-12-03,605376,30.24,31.7,32.35,30.24,96998,305698718.0,6.98,4.86,1.47,3.71
2024-12-04,605376,31.88,31.15,32.35,30.84,84466,265741909.0,4.76,-1.74,-0.55,3.23
2024-12-05,605376,31.35,32.81,33.2,30.86,87226,284816433.0,7.51,5.33,1.66,3.33
2024-12-06,605376,32.97,32.95,33.69,32.35,70375,233418887.0,4.08,0.43,0.14,2.69
2024-12-09,605376,32.63,33.05,33.35,32.26,51813,171465154.0,3.31,0.3,0.1,1.98
2024-12-10,605376,33.62,32.26,34.96,32.22,84846,285755863.0,8.29,-2.39,-0.79,3.24
2024-12-11,605376,32.17,32.21,32.48,31.77,42821,137903657.0,2.2,-0.15,-0.05,1.64
2024-12-12,605376,32.08,31.32,32.27,30.87,50518,159098723.0,4.35,-2.76,-0.89,1.93
2024-12-13,605376,31.31,31.1,31.55,30.72,35975,112754476.0,2.65,-0.7,-0.22,1.38
2024-12-16,605376,31.01,30.64,31.1,30.35,30203,93099941.0,2.41,-1.48,-0.46,1.15
2024-12-17,605376,30.47,29.55,30.92,29.25,48103,144904719.0,5.45,-3.56,-1.09,1.84
2024-12-18,605376,29.73,29.35,29.75,29.08,29094,85812269.0,2.27,-0.68,-0.2,1.11
2024-12-19,605376,28.86,29.73,29.91,28.65,33226,98210787.0,4.29,1.29,0.38,1.27
2024-12-20,605376,30.05,29.96,30.33,29.65,24087,72668491.0,2.29,0.77,0.23,0.92
2024-12-23,605376,29.95,28.3,30.15,28.08,47634,138128446.0,6.91,-5.54,-1.66,1.82
2024-12-24,605376,28.4,29.31,29.85,28.4,47813,141030808.0,5.12,3.57,1.01,1.83
2024-12-25,605376,29.31,28.08,29.4,27.79,39256,111913137.0,5.49,-4.2,-1.23,1.5
2024-12-26,605376,27.95,29.9,30.45,27.89,57603,170830083.0,9.12,6.48,1.82,2.2
2024-12-27,605376,29.9,29.37,30.25,29.24,34998,104398091.0,3.38,-1.77,-0.53,1.34
