日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-10,002287,21.38,23.3,23.3,21.38,37762,90438402.85,9.1,10.37,2.19,0.71
2024-10-11,002287,23.39,22.27,23.76,21.26,107568,246034267.6,10.73,-4.42,-1.03,2.03
2024-10-14,002287,22.25,21.9,22.25,21.2,52788,118586509.27,4.71,-1.66,-0.37,1.0
2024-10-15,002287,21.7,21.96,22.67,21.4,49435,113764533.69,5.8,0.27,0.06,0.93
2024-10-16,002287,21.79,22.11,22.57,21.69,40110,92359535.24,4.01,0.68,0.15,0.76
2024-10-17,002287,22.11,22.33,22.83,22.08,54027,125836157.63,3.39,1.0,0.22,1.02
2024-10-18,002287,22.2,23.11,23.49,22.11,52389,124249377.38,6.18,3.49,0.78,0.99
2024-10-21,002287,23.11,23.28,23.48,22.88,34555,82967194.18,2.6,0.74,0.17,0.65
2024-10-22,002287,23.29,23.15,23.74,22.98,33046,79758815.97,3.26,-0.56,-0.13,0.62
2024-10-23,002287,23.51,22.96,23.51,22.84,27374,65340421.26,2.89,-0.82,-0.19,0.52
2024-10-24,002287,22.97,22.87,23.24,22.76,18024,42854712.32,2.09,-0.39,-0.09,0.34
2024-10-25,002287,22.8,22.9,23.03,22.65,19394,45928464.34,1.66,0.13,0.03,0.37
2024-10-28,002287,22.93,22.93,23.04,22.7,16348,38753518.15,1.48,0.13,0.03,0.31
2024-10-29,002287,22.98,22.46,23.02,22.36,21664,50764649.67,2.88,-2.05,-0.47,0.41
2024-10-30,002287,22.35,21.94,22.57,21.69,25409,58160177.68,3.92,-2.32,-0.52,0.48
2024-10-31,002287,21.92,21.74,21.95,21.54,23520,52958624.63,1.87,-0.91,-0.2,0.44
2024-11-01,002287,21.67,21.8,22.13,21.5,22923,51800815.25,2.9,0.28,0.06,0.43
2024-11-04,002287,21.99,22.09,22.09,21.71,17687,40221445.4,1.74,1.33,0.29,0.33
2024-11-05,002287,22.67,22.41,22.67,21.7,28628,66087293.88,4.39,1.45,0.32,0.54
2024-11-06,002287,22.58,22.26,22.58,22.06,25283,58344593.32,2.32,-0.67,-0.15,0.48
2024-11-07,002287,22.11,23.21,23.31,22.11,45915,109199705.01,5.39,4.27,0.95,0.87
2024-11-08,002287,23.49,23.01,23.66,22.88,27704,66312679.95,3.36,-0.86,-0.2,0.52
2024-11-11,002287,22.9,23.16,23.21,22.58,24109,57121963.82,2.74,0.65,0.15,0.46
2024-11-12,002287,23.18,23.22,23.98,23.03,38046,92473452.34,4.1,0.26,0.06,0.72
2024-11-13,002287,23.23,22.93,23.38,22.58,21274,50461114.66,3.45,-1.25,-0.29,0.4
