日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,ETF代码,ETF名称,爬取时间,折价率
2025-08-22,1.137,1.138,1.128,1.138,3154,357012.0,0.88,-0.09,-0.001,8.41,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-08-25,1.119,1.149,1.119,1.148,2161,246952.0,2.64,0.88,0.01,5.76,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-08-26,1.145,1.148,1.145,1.148,194,22256.0,0.26,0.0,0.0,0.52,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-08-27,1.158,1.158,1.125,1.125,1636,186050.0,2.87,-2.0,-0.023,4.36,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-08-28,1.132,1.132,1.112,1.124,402,45035.0,1.78,-0.09,-0.001,1.07,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-08-29,1.133,1.134,1.122,1.126,1636,184606.0,1.07,0.18,0.002,4.36,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-01,1.122,1.126,1.122,1.122,386,43338.0,0.36,-0.36,-0.004,1.03,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-02,1.123,1.126,1.116,1.126,295,32987.0,0.89,0.36,0.004,0.79,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-03,1.121,1.124,1.116,1.116,687,76821.0,0.71,-0.89,-0.01,1.83,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-04,1.107,1.117,1.107,1.117,1855,206134.0,0.9,0.09,0.001,4.95,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-05,1.095,1.128,1.095,1.122,1430,159149.0,2.95,0.45,0.005,3.81,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-08,1.123,1.126,1.119,1.123,2281,256165.0,0.62,0.09,0.001,6.08,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-09,1.123,1.13,1.123,1.126,7031,790912.0,0.62,0.27,0.003,18.74,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-10,1.131,1.131,1.12,1.122,10479,1176719.0,0.98,-0.36,-0.004,27.94,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-11,1.119,1.126,1.118,1.126,1976,221495.0,0.71,0.36,0.004,5.27,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-12,1.14,1.14,1.116,1.122,1165,130975.0,2.13,-0.36,-0.004,3.11,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-15,1.12,1.124,1.114,1.119,1550,173370.0,0.89,-0.27,-0.003,4.13,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-16,1.119,1.12,1.113,1.115,1229,137261.0,0.63,-0.36,-0.004,3.28,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-17,1.113,1.119,1.112,1.119,2669,297543.0,0.63,0.36,0.004,7.12,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-18,1.114,1.127,1.098,1.101,8151,906523.0,2.59,-1.61,-0.018,21.73,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-19,1.098,1.114,1.096,1.107,8816,970561.0,1.63,0.54,0.006,23.5,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-22,1.104,1.104,1.094,1.099,860,94365.0,0.9,-0.72,-0.008,2.29,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-23,1.099,1.101,1.091,1.101,705,77157.0,0.91,0.18,0.002,1.88,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-24,1.103,1.103,1.098,1.102,277,30528.0,0.45,0.09,0.001,0.74,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-25,1.112,1.112,1.096,1.099,1135,125375.0,1.45,-0.27,-0.003,3.03,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-26,1.102,1.109,1.1,1.106,14014,1549489.0,0.82,0.64,0.007,37.36,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-29,1.113,1.113,1.096,1.105,317,34947.0,1.54,-0.09,-0.001,0.85,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-09-30,1.108,1.108,1.098,1.099,622,68794.0,0.9,-0.54,-0.006,1.66,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-10-09,1.109,1.113,1.102,1.113,1856,205750.0,1.0,1.27,0.014,4.95,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
2025-10-10,1.113,1.125,1.11,1.125,2221,248988.0,1.35,1.08,0.012,5.92,560520,红利低波100ETF基金,2025-10-10 19:34:04,0.10%
